OBJECTID,FIPS_NR,COUNTY_NM,PARCEL_ID_NR,ORIG_PARCEL_ID,SITUS_ADDRESS,SUB_ADDRESS,SITUS_CITY_NM,SITUS_ZIP_NR,LANDUSE_CD,VALUE_LAND,VALUE_BLDG,DATA_LINK,FILE_DATE,GlobalID,Shape__Area,Shape__Length
3149818,75,Whitman,075-116200002080000,116200002080000,225 N WHITMAN ST,,,,11.0,4000.0,49266.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918958&parcelNumber=116200002080000&typeID=1,5/29/2024 12:00:00 AM,ae88446f-92d1-401e-b430-b1709106d760,6382.48168945313,359.999130530639
3149822,75,Whitman,075-117700002050000,117700002050000,,,,,11.0,3000.0,48620.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=920054&parcelNumber=117700002050000&typeID=1,5/29/2024 12:00:00 AM,138db8f1-598d-45e3-87b4-34f99522d4ef,19897.3565673828,640.509208279084
3149827,75,Whitman,075-116200004020000,116200004020000,,,,,11.0,6210.0,25850.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918974&parcelNumber=116200004020000&typeID=1,5/29/2024 12:00:00 AM,fb7d7d89-7974-4072-a3de-585f2940fff6,35028.3986816406,902.803224254643
3149829,75,Whitman,075-115750011240001,115750011240001,"110 W 5TH ST, ROSALIA 99170",,,,67.0,2000.0,13310.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918589&parcelNumber=115750011240001&typeID=1,5/29/2024 12:00:00 AM,9c81b53b-620c-4681-aadf-03c3d579c5ce,1249.99084472656,149.999587978556
3149830,75,Whitman,075-200004220093900,200004220093900,1291 TEXAS FERRY RD,,,,83.0,247080.0,111502.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=929117&parcelNumber=200004220093900&typeID=1,5/29/2024 12:00:00 AM,881a7746-d717-41f4-aec5-c8e26d4d1a1d,7181033.73339844,10719.2674850889
3149831,75,Whitman,075-115800006000005,115800006000005,421 S JOSEPHINE ST ROSALIA,,,,11.0,7250.0,108900.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918769&parcelNumber=115800006000005&typeID=1,5/29/2024 12:00:00 AM,b094ab0f-9887-4892-a1b2-1c3112338726,17219.9516601563,525.999246072933
3149833,75,Whitman,075-117700008120000,117700008120000,547 N HOWARD ST,,,,11.0,5000.0,104500.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=920090&parcelNumber=117700008120000&typeID=1,5/29/2024 12:00:00 AM,0a5427fe-d449-46b7-ad5b-92c7fb26974c,4999.98071289063,299.999585847796
3149843,75,Whitman,075-116200003010000,116200003010000,301 N BROCKWAY DR,,,,11.0,4000.0,33002.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918964&parcelNumber=116200003010000&typeID=1,5/29/2024 12:00:00 AM,e7fc7208-642c-468e-a1ba-9b22eb2209e2,6382.52600097656,359.999677897647
3149846,75,Whitman,075-116200003140000,116200003140000,303 N WHITMAN ST,,,,11.0,5000.0,61822.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918971&parcelNumber=116200003140000&typeID=1,5/29/2024 12:00:00 AM,2d93855f-2c4a-4107-af35-89de94fead98,7669.57312011719,379.999222562708
3149847,75,Whitman,075-200004120103260,200004120103260,"3003 BELSBY RD, CHENEY 99004",,,,83.0,16880.0,96360.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=927278&parcelNumber=200004120103260&typeID=1,5/29/2024 12:00:00 AM,17fa775e-7b5d-42c4-be4f-d7312dff4bfc,890194.365600586,4013.81390807198
3149848,75,Whitman,075-117650025000001,117650025000001,302 ALDER ST TEKOA,,,,13.0,25500.0,243100.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=920039&parcelNumber=117650025000001&typeID=1,5/29/2024 12:00:00 AM,e98d4304-d1af-41d9-b2ca-3f6f9708cb4d,16199.30859375,509.99037774109
3149849,75,Whitman,075-116200004030000,116200004030000,228 N WHITMAN ST,,,,11.0,6210.0,86613.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918975&parcelNumber=116200004030000&typeID=1,5/29/2024 12:00:00 AM,7e25c842-8954-4def-81b5-2b0d6d8b9c5c,33085.5589599609,863.288862056807
3149852,75,Whitman,075-116200003020000,116200003020000,303 N BROCKWAY DR,,,,11.0,4000.0,91337.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918965&parcelNumber=116200003020000&typeID=1,5/29/2024 12:00:00 AM,ca4460d2-b698-4787-9d57-ea9fb7a7f4e5,6435.2841796875,359.999544258419
3149853,75,Whitman,075-115800005030001,115800005030001,411 S FAIRVIEW ST,,,,11.0,3000.0,43587.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918762&parcelNumber=115800005030001&typeID=1,5/29/2024 12:00:00 AM,e046256c-8898-4e5e-9b35-c1c8b40ad3fc,6239.57421875,350.983849684036
3149856,75,Whitman,075-115750012020002,115750012020002,417 S WHITMAN ST,,,,39.0,1240.0,3190.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918594&parcelNumber=115750012020002&typeID=1,5/29/2024 12:00:00 AM,a7315c4d-8afb-4dff-8376-0c38734049b0,2100.00231933594,309.999566212464
3149857,75,Whitman,075-116200003130001,116200003130001,,,,,11.0,3000.0,1760.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918970&parcelNumber=116200003130001&typeID=1,5/29/2024 12:00:00 AM,f249a885-bd07-4268-9885-967994e80554,5148.22900390625,339.999343798719
3149859,75,Whitman,075-115750011230002,115750011230002,420 S WHITMAN ST,,,,39.0,2000.0,15070.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918588&parcelNumber=115750011230002&typeID=1,5/29/2024 12:00:00 AM,29081f27-d51a-43c3-9a8e-7f6227f0af8e,2249.98779296875,229.999146459121
3149861,75,Whitman,075-117650019000002,117650019000002,"525 E POPLAR, TEKOA 99033",,,,18.0,10000.0,388900.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=920038&parcelNumber=117650019000002&typeID=1,5/29/2024 12:00:00 AM,810fe30b-9b0c-4014-9d3f-131c13f0009e,176135.848022461,2222.12230037302
3149865,75,Whitman,075-117650025000002,117650025000002,"324 ALDER ST, TEKOA 98816",,,,11.0,6000.0,165131.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=920040&parcelNumber=117650025000002&typeID=1,5/29/2024 12:00:00 AM,be92a29d-172d-4719-90ac-955422caefcd,24876.0759277344,631.684081160553
3149870,75,Whitman,075-115750006100000,115750006100000,214 S JOSEPHINE ST ROSALIA,,,,11.0,4000.0,99647.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918513&parcelNumber=115750006100000&typeID=1,5/29/2024 12:00:00 AM,931d0148-73af-4356-a3fa-cd0dab3f5bf6,6999.98034667969,379.999381826598
3149872,75,Whitman,075-116200003120000,116200003120000,309 N WHITMAN ST,,,,11.0,4000.0,53857.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918969&parcelNumber=116200003120000&typeID=1,5/29/2024 12:00:00 AM,e6e7d4bc-2bf6-4593-9bc7-30a4d71f0cd7,6435.28601074219,359.999659855096
3149873,75,Whitman,075-115750011230001,115750011230001,"110 W 5TH ST, ROSALIA 99170",,,,67.0,2000.0,13530.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918587&parcelNumber=115750011230001&typeID=1,5/29/2024 12:00:00 AM,e6194880-526e-42c7-b12b-99bd780b7b6d,1249.99694824219,149.999858209182
3149879,75,Whitman,075-115750011020001,115750011020001,"108 W 5TH ST, ROSALIA 99170",,,,11.0,1000.0,35737.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918566&parcelNumber=115750011020001&typeID=1,5/29/2024 12:00:00 AM,4d2c2a54-ca52-4d36-9f58-1b771f106c9a,749.994506835938,109.999648333732
3149880,75,Whitman,075-115800002100000,115800002100000,209 S JOSEPHINE ST ROSALIA,,,,11.0,5000.0,94266.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918746&parcelNumber=115800002100000&typeID=1,5/29/2024 12:00:00 AM,88438f05-9264-4e9e-9d5a-9f897e5c38ea,13999.9151611328,479.998639932468
3149881,75,Whitman,075-818000000000039,818000000000039,351 W CARBURY ST,,,,11.0,20804.0,233420.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=941881&parcelNumber=818000000000039&typeID=1,5/29/2024 12:00:00 AM,45986492-195a-4987-a276-55827456cba3,291883.157348633,2345.25502654555
3149885,75,Whitman,075-115750012020003,115750012020003,415 S WHITMAN ST,,,,39.0,2070.0,6600.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918595&parcelNumber=115750012020003&typeID=1,5/29/2024 12:00:00 AM,d0ff89e0-b0c8-4714-b800-3f12c4255830,3499.96362304688,329.999051943762
3149890,75,Whitman,075-115750011220002,115750011220002,418 S WHITMAN ST,,,,39.0,2000.0,8030.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918586&parcelNumber=115750011220002&typeID=1,5/29/2024 12:00:00 AM,a37a9586-b345-4baf-bc71-32d276b0d5e7,2249.98791503906,229.999146481108
3149894,75,Whitman,075-115750006030000,115750006030000,211 S WHITMAN ST,,,,11.0,4000.0,89421.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918506&parcelNumber=115750006030000&typeID=1,5/29/2024 12:00:00 AM,e2d65968-e399-4426-9c48-2ca815b9a7b3,6999.98034667969,379.999381856001
3149895,75,Whitman,075-116200003110000,116200003110000,"317 N WHITMAN ST, ROSALIA",,,,11.0,6000.0,93421.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918968&parcelNumber=116200003110000&typeID=1,5/29/2024 12:00:00 AM,ff18d190-af4b-4f71-896f-240e5ba474d8,16088.1691894531,509.998709306897
3149898,75,Whitman,075-116200004050000,116200004050000,318 N WHITMAN ST,,,,11.0,5000.0,131402.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918977&parcelNumber=116200004050000&typeID=1,5/29/2024 12:00:00 AM,6d0ce168-7617-4ad7-9f02-ae7078ccd9cc,34022.6292724609,881.176073705213
3149899,75,Whitman,075-117950025000000,117950025000000,330 N MADISON ST,,,,65.0,5000.0,324830.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=920222&parcelNumber=117950025000000&typeID=1,5/29/2024 12:00:00 AM,9627421b-3a02-4911-a36f-68956455628d,35999.8665771484,779.998446463086
3149900,75,Whitman,075-115750011220001,115750011220001,"110 W 5TH ST, ROSALIA 99170",,,,67.0,2000.0,13530.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918585&parcelNumber=115750011220001&typeID=1,5/29/2024 12:00:00 AM,ab4675f2-8eb9-4707-98f6-e64f166274da,1249.99975585938,149.999965136086
3149903,75,Whitman,075-115750005240000,115750005240000,"204 S WHITMAN AVE, ROSALIA",,,,72.0,1000.0,6930.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918503&parcelNumber=115750005240000&typeID=1,5/29/2024 12:00:00 AM,99078f07-c5a4-4a06-8939-88c2717519eb,17499.9318847656,529.99896981629
3149906,75,Whitman,075-116200003060000,116200003060000,"307 N BROCKWAY DR, ROSALIA 98033",,,,11.0,10000.0,78119.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918967&parcelNumber=116200003060000&typeID=1,5/29/2024 12:00:00 AM,4d052a7f-720d-4ac4-be14-c01459fec216,19305.8120117188,559.998684837106
3149909,75,Whitman,075-200004520167900,200004520167900,1602 SIEVEKE RD,,,,11.0,22086.0,164581.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=943115&parcelNumber=200004520167900&typeID=1,5/29/2024 12:00:00 AM,856c24e5-7f56-42f0-aedd-3fce56d294f2,211756.659667969,2436.36517392679
3149910,75,Whitman,075-115800006000003,115800006000003,410 S FAIRVIEW ST,,,,11.0,7250.0,76551.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918767&parcelNumber=115800006000003&typeID=1,5/29/2024 12:00:00 AM,37653d05-bb1b-4a03-87e6-551817d6ecf1,11899.9658203125,449.999304386726
3149911,75,Whitman,075-115800002030001,115800002030001,"220 E 2ND ST, ROSALIA 99205",,,,11.0,9210.0,99535.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=942468&parcelNumber=115800002030001&typeID=1,5/29/2024 12:00:00 AM,6e7952eb-7208-4ee3-9a56-0561b1b632de,9199.92810058594,427.99855507922
3149916,75,Whitman,075-115750012110000,115750012110000,416 S JOSEPHINE ST ROSALIA,,,,11.0,8000.0,80252.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918604&parcelNumber=115750012110000&typeID=1,5/29/2024 12:00:00 AM,458fadc9-3103-4bcf-aa45-070b096ccd67,13999.9605712891,479.999287319191
3149919,75,Whitman,075-115750012030001,115750012030001,,,,,39.0,2000.0,6600.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918596&parcelNumber=115750012030001&typeID=1,5/29/2024 12:00:00 AM,9f0da93e-08b6-4e42-b164-20d4313fe47e,3499.97119140625,329.999158859084
3149920,75,Whitman,075-115750005060001,115750005060001,212 S BROCKWAY DR,,,,11.0,3000.0,50981.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918490&parcelNumber=115750005060001&typeID=1,5/29/2024 12:00:00 AM,773106d8-d206-4d7b-a579-97f8513ab21c,2500.01416015625,250.00014084008
3149922,75,Whitman,075-115750011210002,115750011210002,416 S WHITMAN ST,,,,39.0,2500.0,15070.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918584&parcelNumber=115750011210002&typeID=1,5/29/2024 12:00:00 AM,9d3d981a-0973-4e38-86e6-cb9315c7400f,2875.00500488281,329.999158870724
3149923,75,Whitman,075-115800002020001,115800002020001,216 E 2ND ST ROSALIA,,,,11.0,6210.0,119470.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918740&parcelNumber=115800002020001&typeID=1,5/29/2024 12:00:00 AM,7f38d5d3-5959-415f-ba9b-67fe19f4925e,7999.98852539063,359.999789172947
3149927,75,Whitman,075-116200003090001,116200003090001,"323 N WHITMAN AVE, ROSALIA",,,,11.0,10000.0,58011.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=942778&parcelNumber=116200003090001&typeID=1,5/29/2024 12:00:00 AM,30aad5e6-ae7e-4840-a4e3-bd398ff8b387,17078.2596435547,709.999331500655
3149928,75,Whitman,075-117750006120000,117750006120000,337 W ALDER ST TEKOA,,,,11.0,3000.0,45798.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=920155&parcelNumber=117750006120000&typeID=1,5/29/2024 12:00:00 AM,46596cb8-87b5-448b-a79b-8d7db435505a,5001.04943847656,299.990805375057
3149929,75,Whitman,075-116100002030000,116100002030000,219 S SUMMIT ST ROSALIA,,,,11.0,4000.0,202832.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918900&parcelNumber=116100002030000&typeID=1,5/29/2024 12:00:00 AM,579c209f-df35-4d72-a354-2ea0f9148ffb,11249.9248046875,449.99913550345
3149930,75,Whitman,075-200004220151901,200004220151901,1700 JOHN FYKE RD,,,,83.0,17200.0,14358.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=929170&parcelNumber=200004220151901&typeID=1,5/29/2024 12:00:00 AM,0b0f7c48-eaea-4f58-888c-fb0998dd717b,692944.733764648,5002.5480222129
3149931,75,Whitman,075-200004220083231,200004220083231,1551 SIEGEL RD,,,,83.0,10080.0,91125.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=929109&parcelNumber=200004220083231&typeID=1,5/29/2024 12:00:00 AM,93cdd79a-0c5e-40f1-9a1b-00d2df0aa0c1,108881.518432617,1319.99751872539
3149934,75,Whitman,075-117750006010000,117750006010000,"601 N WASHINGTON, OAKESDALE 63017",,,,11.0,12500.0,111104.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=920149&parcelNumber=117750006010000&typeID=1,5/29/2024 12:00:00 AM,0e521ad3-aba0-4d99-a945-50d224a98c4b,4991.86853027344,299.678783529873
3149936,75,Whitman,075-116100002060000,116100002060000,423 E B ST ROSALIA,,,,11.0,8000.0,87314.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918902&parcelNumber=116100002060000&typeID=1,5/29/2024 12:00:00 AM,89e1415a-fa3b-43d0-9b2c-54e25daa6049,22499.8048095703,599.998470321822
3149938,75,Whitman,075-115800006000004,115800006000004,409 S JOSEPHINE ST ROSALIA,,,,11.0,7250.0,120996.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918768&parcelNumber=115800006000004&typeID=1,5/29/2024 12:00:00 AM,e7773d61-44df-4c75-b3a6-57cf0c5b5010,11899.9581298828,449.999197459782
3149940,75,Whitman,075-115750012030002,115750012030002,411 S WHITMAN ST,,,,11.0,2000.0,38815.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918597&parcelNumber=115750012030002&typeID=1,5/29/2024 12:00:00 AM,03d92a3d-05ef-4f7c-ab29-1ee989b10cb1,3500.00903320313,329.99969934348
3149941,75,Whitman,075-115800002120000,115800002120000,208 E 2ND ST ROSALIA,,,,11.0,8000.0,93687.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918747&parcelNumber=115800002120000&typeID=1,5/29/2024 12:00:00 AM,12369947-9b21-4f9c-87b0-941088c423be,13999.9606933594,479.999287331465
3149942,75,Whitman,075-117650002070000,117650002070000,605 N RAMSEY ST,,,,11.0,3000.0,79650.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=919975&parcelNumber=117650002070000&typeID=1,5/29/2024 12:00:00 AM,424facfd-1077-4cd2-81d9-c0bf6edb285a,4999.98071289063,299.999585832193
3149950,75,Whitman,075-115750011040002,115750011040002,120 W 5TH ST,,,,82.0,13680.0,194150.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918569&parcelNumber=115750011040002&typeID=1,5/29/2024 12:00:00 AM,15d61a69-d16a-488f-bf3b-94aca93ad89e,6999.97277832031,339.99933527206
3149953,75,Whitman,075-115750011200000,115750011200000,414 S WHITMAN ST,,,,39.0,3000.0,15730.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918582&parcelNumber=115750011200000&typeID=1,5/29/2024 12:00:00 AM,00b34043-5a5a-44f9-904a-4b33497a50bb,3499.962890625,329.998781731333
3149958,75,Whitman,075-117700007060000,117700007060000,606 N CROSBY ST,,,,11.0,3000.0,144980.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=920075&parcelNumber=117700007060000&typeID=1,5/29/2024 12:00:00 AM,961abd4c-f877-4dd5-895d-22f2d4a055c1,5001.73022460938,300.018079505731
3149960,75,Whitman,075-117700007070000,117700007070000,605 N BROADWAY ST TEKOA,,,,11.0,3000.0,32340.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=920076&parcelNumber=117700007070000&typeID=1,5/29/2024 12:00:00 AM,2625fd4b-dd07-44e2-ba61-c849878eb53f,4999.98071289063,299.999585832193
3149963,75,Whitman,075-115750006070000,115750006070000,210 S JOSEPHINE ST ROSALIA,,,,11.0,4000.0,60366.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918510&parcelNumber=115750006070000&typeID=1,5/29/2024 12:00:00 AM,63467857-64fc-40cb-a4bd-5fac7e3802f5,6999.98034667969,379.999381826598
3149966,75,Whitman,075-117950038000000,117950038000000,"110 N FAIRBANKS, TEKOA 99033",,,,11.0,7500.0,115500.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=920228&parcelNumber=117950038000000&typeID=1,5/29/2024 12:00:00 AM,ba46374c-5862-4c21-985e-322f3a35d879,102558.231933594,1308.89900212896
3149970,75,Whitman,075-116100002020000,116100002020000,"209 S SUMMIT AVE, ROSALIA 99170",,,,11.0,10000.0,2200.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918899&parcelNumber=116100002020000&typeID=1,5/29/2024 12:00:00 AM,db134749-3dd1-4cae-a0a3-df7606789d89,11249.9248046875,449.99913550345
3149971,75,Whitman,075-117650002060000,117650002060000,604 N WASHINGTON ST,,,,11.0,3670.0,54670.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=919974&parcelNumber=117650002060000&typeID=1,5/29/2024 12:00:00 AM,2bc1a77c-36f4-4fd3-bef0-8513465fa4d5,10000.8859863281,400.017845394197
3149972,75,Whitman,075-117950036000000,117950036000000,"325 N MADISON, TEKOA 99033",,,,11.0,7500.0,138490.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=920227&parcelNumber=117950036000000&typeID=1,5/29/2024 12:00:00 AM,e736db1c-a866-4a54-a110-4be3c6dadf4c,104725.647460938,1365.80607049581
3149974,75,Whitman,075-117700010000000,117700010000000,125 E ROSS ST,,,,11.0,3000.0,16390.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=920100&parcelNumber=117700010000000&typeID=1,5/29/2024 12:00:00 AM,b13c4af8-9049-4432-8917-89a98bdfa023,16502.8472900391,629.851049627075
3149975,75,Whitman,075-115750012040000,115750012040000,407 S WHITMAN ST,,,,11.0,4000.0,61236.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918598&parcelNumber=115750012040000&typeID=1,5/29/2024 12:00:00 AM,577b8c8f-a9c3-49fa-8738-a103da937146,6999.93493652344,379.998734439903
3149976,75,Whitman,075-115750006060000,115750006060000,203 S WHITMAN ST,,,,11.0,4000.0,77207.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918509&parcelNumber=115750006060000&typeID=1,5/29/2024 12:00:00 AM,958b6f6f-aadd-4b5d-806c-e441544fbd99,6999.98046875,379.999381856001
3149979,75,Whitman,075-117800010030000,117800010030000,619 N SHERMAN ST,,,,11.0,3000.0,60830.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=920168&parcelNumber=117800010030000&typeID=1,5/29/2024 12:00:00 AM,17419709-815c-4764-9802-864a110a842c,4999.98583984375,299.999534048834
3149980,75,Whitman,075-117950026000002,117950026000002,540 N MADISON ST,,,,65.0,2500.0,346610.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=920224&parcelNumber=117950026000002&typeID=1,5/29/2024 12:00:00 AM,bcf392e0-5082-461b-8158-6917d311f208,25296.2803955078,879.637314617447
3149981,75,Whitman,075-117650006050000,117650006050000,616 N RAMSEY ST,,,,11.0,3000.0,45980.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=920008&parcelNumber=117650006050000&typeID=1,5/29/2024 12:00:00 AM,8e706669-573a-483e-9237-6d0ae9964cfe,4999.98059082031,299.999585832193
3149984,75,Whitman,075-818000000000001,818000000000001,719 N WASHINGTON ST,,,,11.0,10000.0,95539.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=941869&parcelNumber=818000000000001&typeID=1,5/29/2024 12:00:00 AM,9e5a7faf-62ce-403f-92bd-6690682da80e,118999.758056641,1629.99712256092
3149986,75,Whitman,075-115750005190000,115750005190000,"214 S WHITMAN AVE, ROSALIA 99170",,,,72.0,15000.0,126280.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918502&parcelNumber=115750005190000&typeID=1,5/29/2024 12:00:00 AM,221a5b82-c0b5-4d5e-88d4-856f8edefc38,24499.9046630859,629.998768335265
3149987,75,Whitman,075-115800006000001,115800006000001,210 E 4TH ST ROSALIA,,,,11.0,7250.0,126320.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918765&parcelNumber=115800006000001&typeID=1,5/29/2024 12:00:00 AM,d6b34456-82ea-4199-8c8d-0056702bc5bb,12879.9644775391,463.999311464186
3149988,75,Whitman,075-200004220142892,200004220142892,902 WELLS RD 99170,,,,83.0,11160.0,58736.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=929165&parcelNumber=200004220142892&typeID=1,5/29/2024 12:00:00 AM,689990a8-f932-458b-8bbc-cc36e18ac822,534206.104492188,3827.15128229723
3149994,75,Whitman,075-200004120123900,200004120123900,,,,,83.0,7680.0,1430.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=927293&parcelNumber=200004120123900&typeID=1,5/29/2024 12:00:00 AM,12aeec2f-9a3d-498a-be1b-9fe3f3750145,2781849.50073242,8432.18906508656
3149998,75,Whitman,075-115750005120001,115750005120001,115 W 2ND ST ROSALIA,,,,11.0,7000.0,71958.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918500&parcelNumber=115750005120001&typeID=1,5/29/2024 12:00:00 AM,1fcde658-f464-4eb4-ac94-b0f81a9ecd6e,4374.96142578125,274.999010999845
3150004,75,Whitman,075-115800001050000,115800001050000,219 E 2ND ST ROSALIA,,,,11.0,7250.0,86669.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918735&parcelNumber=115800001050000&typeID=1,5/29/2024 12:00:00 AM,e0c24101-ae59-4d21-9e94-77be5e60a042,14880.9276123047,493.520001488011
3150006,75,Whitman,075-115750001150000,115750001150000,"132 S JOSEPHINE AVE, ROSALIA",,,,11.0,4000.0,76221.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918460&parcelNumber=115750001150000&typeID=1,5/29/2024 12:00:00 AM,25ec2f78-ffac-48a9-ab8a-d601706ce6af,6999.98022460938,379.999381843728
3150008,75,Whitman,075-115800001070001,115800001070001,"205 E 2ND ST, ROSALIA 99205",,,,11.0,5000.0,132891.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918736&parcelNumber=115800001070001&typeID=1,5/29/2024 12:00:00 AM,0bdbef50-2b41-49eb-97c1-5427ca102b7e,16499.9381103516,519.999120036476
3150009,75,Whitman,075-115750004180000,115750004180000,208 W 3RD ST ROSALIA,,,,39.0,15000.0,74360.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918485&parcelNumber=115750004180000&typeID=1,5/29/2024 12:00:00 AM,a953b7f7-9a34-4082-a599-be8a7bac25c7,41999.8363037109,879.998261804898
3150010,75,Whitman,075-115750001010000,115750001010000,123 S WHITMAN ST,,,,11.0,14000.0,144848.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=918450&parcelNumber=115750001010000&typeID=1,5/29/2024 12:00:00 AM,5453dbb9-1fe5-468d-b567-b1b8ff66ded1,6999.98034667969,379.999381843728
3150011,75,Whitman,075-200004620183903,200004620183903,452 SR 272,,,,11.0,20120.0,54779.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=939102&parcelNumber=200004620183903&typeID=1,5/29/2024 12:00:00 AM,bd5c0a89-8040-4704-b110-d08f5e7871cc,2934121.95007324,7788.39992591856
